Omega,Implementation,Time
50.0,32x32_sliced1x4,1.1083849862258952
50.0,32x32_sliced1x4,1.1495535714285714
50.0,32x32_sliced1x4,1.1561602011494252
50.0,32x32_sliced1x4,1.1868547197640118
50.0,32x32_sliced1x4,1.1696039244186047
50.0,32x32_sliced1x4,1.1662137681159421
50.0,32x32_sliced1x4,1.1868547197640118
50.0,32x32_sliced1x4,1.1430220170454546
50.0,32x32_sliced1x4,1.1431235017313326
50.0,32x32_sliced1x4,1.1730138483965014
50.0,32x32_sliced1x4,1.1430220170454546
50.0,32x32_sliced1x4,1.1730138483965014
50.0,32x32_sliced1x4,1.1462784900284901
50.0,32x32_sliced1x4,1.1798936950146628
50.0,32x32_sliced1x4,1.1764437134502923
50.0,32x32_sliced1x4,1.1430220170454546
50.0,32x32_sliced1x4,1.11144682320442
50.0,32x32_sliced1x4,1.190366124260355
50.0,32x32_sliced1x4,1.1764437134502923
50.0,32x32_sliced1x4,1.1594920749279538
50.0,32x32_sliced1x4,1.1528474212034383
50.0,32x32_sliced1x4,1.133362676056338
50.0,cuCOSMA,1.5069054307116105
50.0,cuCOSMA,1.452504512635379
50.0,cuCOSMA,1.4684078467153285
50.0,cuCOSMA,1.4217093639575973
50.0,cuCOSMA,1.4577672101449275
50.0,cuCOSMA,1.4903345294594281
50.0,cuCOSMA,1.4846632841328413
50.0,cuCOSMA,1.4217093639575973
50.0,cuCOSMA,1.4630681818181819
50.0,cuCOSMA,1.4577672101449275
50.0,cuCOSMA,1.4067963286713288
50.0,cuCOSMA,1.4472796762589928
50.0,cuCOSMA,1.452504512635379
50.0,cuCOSMA,1.3457719243231943
50.0,cuCOSMA,1.3826245704467355
50.0,cuCOSMA,1.4318282918149465
50.0,cuCOSMA,1.4684078467153285
50.0,cuCOSMA,1.4318282918149465
50.0,cuCOSMA,1.5012826492537314
50.0,cuCOSMA,1.4369419642857142
50.0,cuCOSMA,1.4792049632352942
50.0,cuCOSMA,1.44209229390681
50.0,cuCOSMA,1.447442383361439
50.0,cuCOSMA,1.4792049632352942
50.0,cuCOSMA,1.4472796762589928
50.0,cuCOSMA,1.3366901993355482
50.0,cuCOSMA,1.4067963286713288
50.0,cuCOSMA,1.3731868600682593
50.0,cuCOSMA,1.3826245704467355
50.0,cuCOSMA,1.4632344584611887
50.0,cuCOSMA,1.401894599303136
50.0,cuCOSMA,1.490162037037037
50.0,cuCOSMA,1.4118872683408268
50.0,cuCOSMA,1.4630681818181819
50.0,cuCOSMA,1.4577672101449275
50.0,cuCOSMA,1.5069054307116105
50.0,cuCOSMA,1.4217093639575973
50.0,cuCOSMA,1.452504512635379
50.0,cuCOSMA,1.3411458333333333
50.0,cuCOSMA,1.4020472612436023
50.0,cuCOSMA,1.4630681818181819
50.0,cuCOSMA,1.4792049632352942
50.0,cuCOSMA,1.2980139126928119
50.0,cuCOSMA,1.490162037037037
50.0,cuCOSMA,1.44209229390681
50.0,cuCOSMA,1.4684078467153285
50.0,cuCOSMA,1.490162037037037
50.0,cuCOSMA,1.4684078467153285
50.0,cuCOSMA,1.3278671617161717
50.0,cuCOSMA,1.5012826492537314
50.0,cuCOSMA,1.368516156462585
50.0,cuCOSMA,1.4472796762589928
50.0,cuCOSMA,1.4684078467153285
50.0,cuCOSMA,1.4957016728624535
50.0,cuCOSMA,1.4267508865248226
50.0,cuCOSMA,1.4117324561403508
50.0,cuCOSMA,1.4167033450704225
50.0,cuCOSMA,1.4472796762589928
50.0,cuCOSMA,1.4319875430986542
50.0,cuCOSMA,1.4217093639575973
50.0,cuCOSMA,1.44209229390681
50.0,cuCOSMA,1.4267508865248226
50.0,cuCOSMA,1.4218663721700717
50.0,cuCOSMA,1.452504512635379
50.0,cuCOSMA,1.4577672101449275
50.0,cuCOSMA,1.5417315291581846
50.0,cuCOSMA,1.4067963286713288
50.0,cuCOSMA,1.401894599303136
50.0,cuCOSMA,1.4684078467153285
50.0,cuCOSMA,1.4267508865248226
50.0,cuCOSMA,1.5069054307116105
50.0,cuCOSMA,1.490162037037037
50.0,cuCOSMA,1.3826245704467355
50.0,cuCOSMA,1.452504512635379
50.0,cuCOSMA,1.4167033450704225
50.0,cuCOSMA,1.47378663003663
50.0,cuCOSMA,1.524029356060606
50.0,cuCOSMA,1.3148488562091503
50.0,cuCOSMA,1.4792049632352942
50.0,cuCOSMA,1.4117324561403508
50.0,cuCOSMA,1.4792049632352942
50.0,cuCOSMA,1.4577672101449275
50.0,cuCOSMA,1.401894599303136
50.0,cuCOSMA,1.5182783018867925
50.0,cuCOSMA,1.4117324561403508
50.0,cuCOSMA,1.4957016728624535
50.0,cuCOSMA,1.3592694256756757
50.0,cuCOSMA,1.306443429731101
50.0,cuCOSMA,1.4168592494772752
50.0,cuCOSMA,1.4369419642857142
50.0,cuCOSMA,1.452504512635379
50.0,cuCOSMA,1.4318282918149465
50.0,cuCOSMA,1.4067963286713288
50.0,cuCOSMA,1.401894599303136
50.0,cuCOSMA,1.4117324561403508
50.0,cuCOSMA,1.490162037037037
50.0,cuCOSMA,1.3731868600682593
50.0,cuCOSMA,1.47378663003663
50.0,cuCOSMA,1.3873922413793103
50.0,cuCOSMA,1.4067963286713288
51.0,CUTLASS,0.7230250726744186
51.0,CUTLASS,0.7089303710490151
51.0,CUTLASS,0.7066285322916138
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.6779767815420561
51.0,CUTLASS,0.694196321770335
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.7009388052941472
51.0,CUTLASS,0.7020340221774194
51.0,CUTLASS,0.7065926846590909
51.0,CUTLASS,0.69641775
51.0,CUTLASS,0.6953052615814697
51.0,CUTLASS,0.7054832092387175
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.6997766780546624
51.0,CUTLASS,0.7009388052941472
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.692023401401103
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.69641775
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.6986534410112359
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.7032036653708285
51.0,CUTLASS,0.6997766780546624
51.0,CUTLASS,0.7009035326086956
51.0,CUTLASS,0.7112109375
51.0,CUTLASS,0.7009035326086956
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.7009035326086956
51.0,CUTLASS,0.6997766780546624
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.6975338040865384
51.0,CUTLASS,0.70206940874036
51.0,CUTLASS,0.6975338040865384
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.6931254043294351
51.0,CUTLASS,0.6953052615814697
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.7020340221774194
51.0,CUTLASS,0.6865316936119874
51.0,CUTLASS,0.7020340221774194
51.0,CUTLASS,0.7077416158536586
51.0,CUTLASS,0.7077416158536586
51.0,CUTLASS,0.6897957111727416
51.0,CUTLASS,0.7032036653708285
51.0,CUTLASS,0.6953052615814697
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.6975338040865384
51.0,CUTLASS,0.6997766780546624
51.0,CUTLASS,0.69641775
51.0,CUTLASS,0.7031681643780291
51.0,CUTLASS,0.6986534410112359
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.7065926846590909
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.690890625
51.0,CUTLASS,0.690890625
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.6975338040865384
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.6953052615814697
51.0,CUTLASS,0.6930909136146497
51.0,CUTLASS,0.704341592920354
51.0,CUTLASS,0.7009035326086956
51.0,CUTLASS,0.7054832092387175
51.0,CUTLASS,0.6997766780546624
51.0,CUTLASS,0.7089303710490151
51.0,CUTLASS,0.7020340221774194
51.0,CUTLASS,0.6897957111727416
51.0,CUTLASS,0.7077416158536586
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.6975338040865384
51.0,CUTLASS,0.7009388052941472
51.0,CUTLASS,0.6876162618483412
51.0,CUTLASS,0.6930909136146497
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.6975338040865384
51.0,CUTLASS,0.690890625
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.7054474777147488
51.0,CUTLASS,0.6953052615814697
51.0,CUTLASS,0.7065926846590909
51.0,CUTLASS,0.7009388052941472
51.0,CUTLASS,0.7031681643780291
51.0,CUTLASS,0.6997766780546624
51.0,CUTLASS,0.7054832092387175
51.0,CUTLASS,0.6919890202702703
51.0,CUTLASS,0.6919890202702703
51.0,CUTLASS,0.692023401401103
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.6942309225938295
51.0,CUTLASS,0.6986534410112359
51.0,CUTLASS,0.694196321770335
51.0,CUTLASS,0.6930909136146497
51.0,CUTLASS,0.690924897068307
51.0,CUTLASS,0.69641775
51.0,CUTLASS,0.7043059769417476
51.0,CUTLASS,0.694196321770335
51.0,32x32_sliced1x4,1.38178125
51.0,32x32_sliced1x4,1.1576092918882979
51.0,32x32_sliced1x4,1.1305482954545454
51.0,32x32_sliced1x4,1.1763813344594594
51.0,32x32_sliced1x4,1.1545387102122016
51.0,32x32_sliced1x4,1.16069625
51.0,32x32_sliced1x4,1.163799715909091
51.0,32x32_sliced1x4,1.1893395098625223
51.0,32x32_sliced1x4,1.2295511122881355
51.0,32x32_sliced1x4,1.166919822386059
51.0,32x32_sliced1x4,1.1305482954545454
51.0,32x32_sliced1x4,1.142417568897638
51.0,32x32_sliced1x4,1.173210495283019
51.0,32x32_sliced1x4,1.1394269469895288
51.0,32x32_sliced1x4,1.1763813344594594
51.0,32x32_sliced1x4,1.192496147260274
51.0,32x32_sliced1x4,1.1700567036290324
51.0,32x32_sliced1x4,1.163799715909091
51.0,32x32_sliced1x4,1.1827747112771738
51.0,32x32_sliced1x4,1.1700567036290324
51.0,32x32_sliced1x4,1.1957722355769231
51.0,32x32_sliced1x4,1.2124264449860724
51.0,32x32_sliced1x4,1.1958749034086031
51.0,32x32_sliced1x4,1.185997530653951
51.0,32x32_sliced1x4,1.1545387102122016
51.0,32x32_sliced1x4,1.1827747112771738
51.0,32x32_sliced1x4,1.16069625
51.0,32x32_sliced1x4,1.1247964951950253
51.0,32x32_sliced1x4,1.173210495283019
51.0,32x32_sliced1x4,1.185997530653951
51.0,32x32_sliced1x4,1.185997530653951
51.0,32x32_sliced1x4,1.2023787120165745
51.0,32x32_sliced1x4,1.163799715909091
51.0,32x32_sliced1x4,1.1827747112771738
51.0,32x32_sliced1x4,1.151484375
51.0,32x32_sliced1x4,1.163799715909091
51.0,32x32_sliced1x4,1.2023787120165745
51.0,32x32_sliced1x4,1.1795693597560977
51.0,32x32_sliced1x4,1.1827747112771738
51.0,32x32_sliced1x4,1.163799715909091
51.0,32x32_sliced1x4,1.1827747112771738
51.0,32x32_sliced1x4,1.173210495283019
51.0,32x32_sliced1x4,1.166919822386059
51.0,32x32_sliced1x4,1.148446157651715
51.0,32x32_sliced1x4,1.173210495283019
51.0,32x32_sliced1x4,1.1795693597560977
51.0,32x32_sliced1x4,1.1991696082651744
51.0,32x32_sliced1x4,1.205709400969529
51.0,32x32_sliced1x4,1.185997530653951
51.0,32x32_sliced1x4,1.192496147260274
51.0,32x32_sliced1x4,1.121806942654639
51.0,32x32_sliced1x4,1.173210495283019
51.0,32x32_sliced1x4,1.1795693597560977
51.0,32x32_sliced1x4,1.1957722355769231
51.0,32x32_sliced1x4,1.16069625
51.0,32x32_sliced1x4,1.163799715909091
51.0,32x32_sliced1x4,1.1545387102122016
51.0,32x32_sliced1x4,1.1892379610655737
51.0,32x32_sliced1x4,1.151484375
51.0,32x32_sliced1x4,1.1795693597560977
51.0,32x32_sliced1x4,1.1545387102122016
51.0,32x32_sliced1x4,1.166919822386059
51.0,32x32_sliced1x4,1.121806942654639
51.0,32x32_sliced1x4,1.1545387102122016
51.0,32x32_sliced1x4,1.148446157651715
51.0,32x32_sliced1x4,1.133492431640625
51.0,32x32_sliced1x4,1.2158131110335195
51.0,32x32_sliced1x4,1.199066373966942
51.0,32x32_sliced1x4,1.1131997282608697
51.0,32x32_sliced1x4,1.199066373966942
51.0,32x32_sliced1x4,1.1364519419060053
51.0,32x32_sliced1x4,1.1455181347150258
51.0,32x32_sliced1x4,1.1545387102122016
51.0,32x32_sliced1x4,1.1103599330357143
51.0,32x32_sliced1x4,1.166919822386059
51.0,32x32_sliced1x4,1.163799715909091
51.0,32x32_sliced1x4,1.1764806993833938
51.0,32x32_sliced1x4,1.166919822386059
51.0,32x32_sliced1x4,1.1160540865384616
51.0,32x32_sliced1x4,1.192496147260274
51.0,32x32_sliced1x4,1.166919822386059
51.0,32x32_sliced1x4,1.1957722355769231
51.0,32x32_sliced1x4,1.173210495283019
51.0,32x32_sliced1x4,1.1763813344594594
51.0,32x32_sliced1x4,1.199066373966942
51.0,32x32_sliced1x4,1.1957722355769231
51.0,32x32_sliced1x4,1.1545387102122016
51.0,32x32_sliced1x4,1.1763813344594594
51.0,32x32_sliced1x4,1.148446157651715
51.0,32x32_sliced1x4,1.1189231201799485
51.0,32x32_sliced1x4,1.1454239309210525
51.0,32x32_sliced1x4,1.1827747112771738
51.0,32x32_sliced1x4,1.1305482954545454
51.0,32x32_sliced1x4,1.148446157651715
51.0,32x32_sliced1x4,1.1454239309210525
51.0,32x32_sliced1x4,1.1763813344594594
51.0,32x32_sliced1x4,1.21921875
51.0,32x32_sliced1x4,1.1700567036290324
51.0,32x32_sliced1x4,1.173210495283019
51.0,32x32_sliced1x4,1.1827747112771738
51.0,cuCOSMA,1.85242119962761
51.0,cuCOSMA,1.4855327431740615
51.0,cuCOSMA,1.500900323275862
51.0,cuCOSMA,1.4804799107142856
51.0,cuCOSMA,1.4706319290465633
51.0,cuCOSMA,1.4957425902061856
51.0,cuCOSMA,1.4855327431740615
51.0,cuCOSMA,1.4508703125
51.0,cuCOSMA,1.4040680443548388
51.0,cuCOSMA,1.4754613347457628
51.0,cuCOSMA,1.4855327431740615
51.0,cuCOSMA,1.3435280216070222
51.0,cuCOSMA,1.500900323275862
51.0,cuCOSMA,1.441261899834437
51.0,cuCOSMA,1.4906201840753424
51.0,cuCOSMA,1.3906105231629393
51.0,cuCOSMA,1.3559535630841122
51.0,cuCOSMA,1.4040680443548388
51.0,cuCOSMA,1.500900323275862
51.0,cuCOSMA,1.4508703125
51.0,cuCOSMA,1.5113232421875
51.0,cuCOSMA,1.4179329125521736
51.0,cuCOSMA,1.5113232421875
51.0,cuCOSMA,1.4270855532786886
51.0,cuCOSMA,1.4557227215719064
51.0,cuCOSMA,1.4704766680743244
51.0,cuCOSMA,1.50609375
51.0,cuCOSMA,1.417788578990228
51.0,cuCOSMA,1.4131853693181817
51.0,cuCOSMA,1.4460501453488372
51.0,cuCOSMA,1.4508703125
51.0,cuCOSMA,1.4756176501748066
51.0,cuCOSMA,1.538025066254417
51.0,cuCOSMA,1.4957425902061856
51.0,cuCOSMA,1.4804799107142856
51.0,cuCOSMA,1.5434790558510638
51.0,cuCOSMA,1.4508703125
51.0,cuCOSMA,1.4804799107142856
51.0,cuCOSMA,1.4754613347457628
51.0,cuCOSMA,1.4655255681818182
51.0,cuCOSMA,1.5326094850352112
51.0,cuCOSMA,1.4508703125
51.0,cuCOSMA,1.441261899834437
51.0,cuCOSMA,1.3774085245253165
51.0,cuCOSMA,1.4086119538834951
51.0,cuCOSMA,1.4460501453488372
51.0,cuCOSMA,1.4508703125
51.0,cuCOSMA,1.4704766680743244
51.0,cuCOSMA,1.5489718638790035
51.0,cuCOSMA,1.527231907894737
51.0,cuCOSMA,1.446200290727858
51.0,cuCOSMA,1.5434790558510638
51.0,cuCOSMA,1.4655255681818182
51.0,cuCOSMA,1.422421875
51.0,cuCOSMA,1.4655255681818182
51.0,cuCOSMA,1.538025066254417
51.0,cuCOSMA,1.5489718638790035
51.0,cuCOSMA,1.4086119538834951
51.0,cuCOSMA,1.3644548393416929
51.0,cuCOSMA,1.4855327431740615
51.0,cuCOSMA,1.4131853693181817
51.0,cuCOSMA,1.500900323275862
51.0,cuCOSMA,1.4906201840753424
51.0,cuCOSMA,1.4040680443548388
51.0,cuCOSMA,1.4086119538834951
51.0,cuCOSMA,1.4319271101058908
51.0,cuCOSMA,1.5600756048387097
51.0,cuCOSMA,1.4086119538834951
51.0,cuCOSMA,1.5326094850352112
51.0,cuCOSMA,1.38178125
51.0,cuCOSMA,1.4754613347457628
51.0,cuCOSMA,1.500900323275862
51.0,cuCOSMA,1.50609375
51.0,cuCOSMA,1.5326094850352112
51.0,cuCOSMA,1.460607697147651
51.0,cuCOSMA,1.441261899834437
51.0,cuCOSMA,1.417788578990228
51.0,cuCOSMA,1.4131853693181817
51.0,cuCOSMA,1.4804799107142856
51.0,cuCOSMA,1.422421875
51.0,cuCOSMA,1.50609375
51.0,cuCOSMA,1.422567153508324
51.0,cuCOSMA,1.5434790558510638
51.0,cuCOSMA,1.3906105231629393
51.0,cuCOSMA,1.5165891768292683
51.0,cuCOSMA,1.4906201840753424
51.0,cuCOSMA,1.4365052599009902
51.0,cuCOSMA,1.4317799136513158
51.0,cuCOSMA,1.4754613347457628
51.0,cuCOSMA,1.4317799136513158
51.0,cuCOSMA,1.527231907894737
51.0,cuCOSMA,1.4270855532786886
51.0,cuCOSMA,1.3644548393416929
51.0,cuCOSMA,1.5326094850352112
51.0,cuCOSMA,1.4754613347457628
51.0,cuCOSMA,1.4754613347457628
51.0,cuCOSMA,1.4855327431740615
51.0,cuCOSMA,1.4270855532786886
51.0,cuCOSMA,1.3730633872239748
51.0,cuCOSMA,1.4855327431740615
52.0,CUTLASS,0.7835966666666667
52.0,CUTLASS,0.7546677367576244
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.766978792822186
52.0,CUTLASS,0.7620450792686015
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.7558810289389067
52.0,CUTLASS,0.7707903068804755
52.0,CUTLASS,0.7583575785069812
52.0,CUTLASS,0.7571363293241407
52.0,CUTLASS,0.7632435064935065
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.7595444264943457
52.0,CUTLASS,0.767017894468519
52.0,CUTLASS,0.7595444264943457
52.0,CUTLASS,0.7632435064935065
52.0,CUTLASS,0.7645234005792977
52.0,CUTLASS,0.7632435064935065
52.0,CUTLASS,0.7695287197585802
52.0,CUTLASS,0.7682712556809478
52.0,CUTLASS,0.7695287197585802
52.0,CUTLASS,0.7644845528455284
52.0,CUTLASS,0.7522528
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.7645234005792977
52.0,CUTLASS,0.7534583333333333
52.0,CUTLASS,0.7558810289389067
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.766978792822186
52.0,CUTLASS,0.7707903068804755
52.0,CUTLASS,0.7486592356687898
52.0,CUTLASS,0.7644845528455284
52.0,CUTLASS,0.7644845528455284
52.0,CUTLASS,0.7645234005792977
52.0,CUTLASS,0.7707508196721311
52.0,CUTLASS,0.7595444264943457
52.0,CUTLASS,0.7657296416938111
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.7645234005792977
52.0,CUTLASS,0.7732861842105263
52.0,CUTLASS,0.7595827737668501
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.7595444264943457
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.7558810289389067
52.0,CUTLASS,0.7546677367576244
52.0,CUTLASS,0.7694893617021277
52.0,CUTLASS,0.7682320261437908
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.7583193548387097
52.0,CUTLASS,0.7620064829821718
52.0,CUTLASS,0.7632435064935065
52.0,CUTLASS,0.7486964916645932
52.0,CUTLASS,0.7558810289389067
52.0,CUTLASS,0.734621875
52.0,CUTLASS,0.766978792822186
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.766978792822186
52.0,CUTLASS,0.766978792822186
52.0,CUTLASS,0.7657296416938111
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.7583575785069812
52.0,CUTLASS,0.7558810289389067
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.7595444264943457
52.0,CUTLASS,0.7462825396825397
52.0,CUTLASS,0.7632435064935065
52.0,CUTLASS,0.7694893617021277
52.0,CUTLASS,0.767017894468519
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.7644845528455284
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.7682320261437908
52.0,CUTLASS,0.7620064829821718
52.0,CUTLASS,0.7462825396825397
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.766978792822186
52.0,CUTLASS,0.7546677367576244
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.7546677367576244
52.0,CUTLASS,0.7682320261437908
52.0,CUTLASS,0.7486592356687898
52.0,CUTLASS,0.7522528
52.0,CUTLASS,0.7657296416938111
52.0,CUTLASS,0.7522904145207261
52.0,CUTLASS,0.7620064829821718
52.0,CUTLASS,0.7632435064935065
52.0,CUTLASS,0.7522528
52.0,CUTLASS,0.7607734627831715
52.0,CUTLASS,0.7657296416938111
52.0,CUTLASS,0.7657296416938111
52.0,CUTLASS,0.7620450792686015
52.0,CUTLASS,0.7583193548387097
52.0,CUTLASS,0.7707508196721311
52.0,CUTLASS,0.7620064829821718
52.0,CUTLASS,0.767017894468519
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.7486592356687898
52.0,CUTLASS,0.757098228663446
52.0,CUTLASS,0.7620064829821718
52.0,32x32_sliced1x4,1.46924375
52.0,32x32_sliced1x4,1.2181245243300138
52.0,32x32_sliced1x4,1.237257894736842
52.0,32x32_sliced1x4,1.2117474226804124
52.0,32x32_sliced1x4,1.2211896103896105
52.0,32x32_sliced1x4,1.2148785529715762
52.0,32x32_sliced1x4,1.2810844686648502
52.0,32x32_sliced1x4,1.2504202127659574
52.0,32x32_sliced1x4,1.274140921409214
52.0,32x32_sliced1x4,1.2148785529715762
52.0,32x32_sliced1x4,1.2308807984946413
52.0,32x32_sliced1x4,1.237257894736842
52.0,32x32_sliced1x4,1.2810844686648502
52.0,32x32_sliced1x4,1.1783408521303258
52.0,32x32_sliced1x4,1.291642857142857
52.0,32x32_sliced1x4,1.2087294930505343
52.0,32x32_sliced1x4,1.2708046287693218
52.0,32x32_sliced1x4,1.243804232804233
52.0,32x32_sliced1x4,1.2504202127659574
52.0,32x32_sliced1x4,1.2572119996657474
52.0,32x32_sliced1x4,1.2672722371967655
52.0,32x32_sliced1x4,1.2148785529715762
52.0,32x32_sliced1x4,1.2538591549295774
52.0,32x32_sliced1x4,1.2243697916666667
52.0,32x32_sliced1x4,1.2405224274406332
52.0,32x32_sliced1x4,1.243804232804233
52.0,32x32_sliced1x4,1.2638655913978494
52.0,32x32_sliced1x4,1.284584699453552
52.0,32x32_sliced1x4,1.2405224274406332
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.2672722371967655
52.0,32x32_sliced1x4,1.2117474226804124
52.0,32x32_sliced1x4,1.1963307888040713
52.0,32x32_sliced1x4,1.237257894736842
52.0,32x32_sliced1x4,1.2952011019283747
52.0,32x32_sliced1x4,1.234010498687664
52.0,32x32_sliced1x4,1.2638655913978494
52.0,32x32_sliced1x4,1.234010498687664
52.0,32x32_sliced1x4,1.2537546666666666
52.0,32x32_sliced1x4,1.2243697916666667
52.0,32x32_sliced1x4,1.230780104712042
52.0,32x32_sliced1x4,1.2776032608695653
52.0,32x32_sliced1x4,1.243804232804233
52.0,32x32_sliced1x4,1.2504202127659574
52.0,32x32_sliced1x4,1.2117474226804124
52.0,32x32_sliced1x4,1.237257894736842
52.0,32x32_sliced1x4,1.237257894736842
52.0,32x32_sliced1x4,1.2373596512871123
52.0,32x32_sliced1x4,1.202450127877238
52.0,32x32_sliced1x4,1.2537546666666666
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.247103448275862
52.0,32x32_sliced1x4,1.237257894736842
52.0,32x32_sliced1x4,1.230780104712042
52.0,32x32_sliced1x4,1.2537546666666666
52.0,32x32_sliced1x4,1.230780104712042
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.2776032608695653
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.237257894736842
52.0,32x32_sliced1x4,1.247103448275862
52.0,32x32_sliced1x4,1.2672722371967655
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.2504202127659574
52.0,32x32_sliced1x4,1.288104109589041
52.0,32x32_sliced1x4,1.243804232804233
52.0,32x32_sliced1x4,1.2810844686648502
52.0,32x32_sliced1x4,1.2211896103896105
52.0,32x32_sliced1x4,1.2472068308049407
52.0,32x32_sliced1x4,1.1813015075376885
52.0,32x32_sliced1x4,1.243804232804233
52.0,32x32_sliced1x4,1.2275665796344648
52.0,32x32_sliced1x4,1.2056299382963378
52.0,32x32_sliced1x4,1.2810844686648502
52.0,32x32_sliced1x4,1.2776032608695653
52.0,32x32_sliced1x4,1.302376731301939
52.0,32x32_sliced1x4,1.284584699453552
52.0,32x32_sliced1x4,1.230780104712042
52.0,32x32_sliced1x4,1.2405224274406332
52.0,32x32_sliced1x4,1.2572119996657474
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.1932944162436547
52.0,32x32_sliced1x4,1.158024630541872
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.2341117217619555
52.0,32x32_sliced1x4,1.2180259067357513
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.1932944162436547
52.0,32x32_sliced1x4,1.2117474226804124
52.0,32x32_sliced1x4,1.2180259067357513
52.0,32x32_sliced1x4,1.2706972972972972
52.0,32x32_sliced1x4,1.234010498687664
52.0,32x32_sliced1x4,1.284584699453552
52.0,32x32_sliced1x4,1.2117474226804124
52.0,32x32_sliced1x4,1.2571069518716578
52.0,32x32_sliced1x4,1.2211896103896105
52.0,32x32_sliced1x4,1.2537546666666666
52.0,32x32_sliced1x4,1.243804232804233
52.0,32x32_sliced1x4,1.2604772117962466
52.0,32x32_sliced1x4,1.247103448275862
52.0,cuCOSMA,1.983789029535865
52.0,cuCOSMA,1.6613356890459363
52.0,cuCOSMA,1.5516765676567656
52.0,cuCOSMA,1.4925650793650793
52.0,cuCOSMA,1.5415016393442622
52.0,cuCOSMA,1.5777114093959732
52.0,cuCOSMA,1.5364640522875816
52.0,cuCOSMA,1.556814569536424
52.0,cuCOSMA,1.5166387096774194
52.0,cuCOSMA,1.6324930555555555
52.0,cuCOSMA,1.6156632302405498
52.0,cuCOSMA,1.5991768707482994
52.0,cuCOSMA,1.5991768707482994
52.0,cuCOSMA,1.521546925566343
52.0,cuCOSMA,1.5671933333333334
52.0,cuCOSMA,1.6268442906574394
52.0,cuCOSMA,1.4878417721518988
52.0,cuCOSMA,1.5021022364217251
52.0,cuCOSMA,1.6101301369863015
52.0,cuCOSMA,1.6046348122866894
52.0,cuCOSMA,1.5724347826086957
52.0,cuCOSMA,1.4784842767295598
52.0,cuCOSMA,1.5465723684210526
52.0,cuCOSMA,1.386896755162242
52.0,cuCOSMA,1.526487012987013
52.0,cuCOSMA,1.4925650793650793
52.0,cuCOSMA,1.6381811846689895
52.0,cuCOSMA,1.5314592833876222
52.0,cuCOSMA,1.4973184713375796
52.0,cuCOSMA,1.4738495297805643
52.0,cuCOSMA,1.5883716216216217
52.0,cuCOSMA,1.561986710963455
52.0,cuCOSMA,1.57787687467226
